Store,DayOfWeek,Promo,StateHoliday,SchoolHoliday,StoreType,Assortment,CompetitionDistance,Year,Month,Day
742,5,1,0,0,4,3,4380.0,2014,5,2
45,6,0,0,0,4,1,9710.0,2013,8,10
196,6,0,0,0,3,1,3850.0,2014,10,11
378,5,1,0,0,1,3,2140.0,2014,9,19
1065,4,0,0,0,1,1,1290.0,2013,3,14
994,1,0,0,1,1,1,2290.0,2013,7,22
448,5,0,0,1,1,3,3970.0,2014,7,11
752,1,1,0,0,1,1,970.0,2014,9,15
118,5,0,0,0,4,3,3580.0,2015,5,29
269,1,0,0,0,1,3,60.0,2015,6,22
671,4,1,0,1,1,3,2070.0,2015,4,2
694,3,1,0,0,1,3,460.0,2013,7,3
41,3,0,0,0,4,3,1180.0,2015,5,13
186,2,1,0,0,1,1,290.0,2013,1,8
846,2,0,0,1,1,3,8860.0,2013,12,31
687,1,0,0,0,4,3,2770.0,2014,3,10
15,2,0,0,0,4,3,4110.0,2014,9,9
207,4,0,0,0,1,1,6870.0,2013,5,23
425,5,1,0,0,4,3,1460.0,2015,6,19
1020,2,1,0,0,1,1,40.0,2014,4,29
419,6,0,0,0,3,1,1620.0,2013,7,13
582,6,0,0,0,1,1,120.0,2014,12,13
443,6,0,0,0,4,1,11400.0,2015,6,27
547,3,1,0,0,4,3,8990.0,2015,7,1
188,2,0,0,0,4,1,850.0,2014,7,8
483,5,0,0,1,1,3,2310.0,2013,2,1
914,1,1,0,0,3,3,2640.0,2014,9,15
721,6,0,0,0,1,3,3590.0,2015,2,7
597,6,0,0,0,1,1,150.0,2014,10,25
417,4,0,0,0,1,3,840.0,2014,3,27
767,1,1,0,0,1,3,13080.0,2015,1,26
340,1,0,0,0,1,3,8080.0,2013,8,19
118,2,0,0,0,4,3,3580.0,2013,12,10
293,6,0,0,0,3,3,140.0,2013,3,16
243,2,1,0,0,1,1,310.0,2015,5,19
949,6,0,0,0,1,1,870.0,2015,4,25
56,1,1,0,0,4,3,6620.0,2013,4,22
586,3,0,0,0,1,3,250.0,2013,10,2
310,6,0,0,0,1,3,2290.0,2013,3,9
5,5,1,0,0,1,1,29910.0,2013,9,13
217,3,1,0,0,3,1,3150.0,2013,10,23
744,5,0,0,0,1,1,1370.0,2014,1,17
846,4,1,0,0,1,3,8860.0,2013,6,20
610,2,1,0,0,1,1,660.0,2014,11,11
323,1,0,0,0,4,3,8400.0,2015,3,9
1078,6,0,0,0,4,3,670.0,2014,7,5
627,5,1,0,1,3,3,3970.0,2013,8,2
848,1,0,0,1,1,3,370.0,2013,12,30
682,5,1,0,0,2,1,150.0,2013,5,31
381,6,0,0,0,1,1,1800.0,2014,2,1
958,4,1,0,0,1,1,440.0,2014,4,3
958,2,1,0,1,1,1,440.0,2014,2,4
956,3,0,0,0,1,1,2330.0,2015,5,13
451,4,0,0,0,1,1,2460.0,2013,2,28
751,2,1,0,0,1,1,650.0,2014,3,18
58,6,0,0,0,1,3,7340.0,2014,2,8
552,4,1,0,1,1,1,4260.0,2013,10,24
470,2,1,0,0,1,3,50.0,2013,12,3
135,4,1,0,0,4,1,5190.0,2015,4,30
138,5,1,0,0,1,3,25360.0,2014,5,2
48,4,0,0,0,1,1,1060.0,2013,8,8
60,5,1,0,0,4,3,5540.0,2014,7,18
462,5,1,0,0,1,1,44320.0,2013,4,12
723,6,0,0,0,4,3,5650.0,2015,2,14
32,1,1,0,0,1,1,2910.0,2015,5,18
352,2,0,0,1,4,3,6360.0,2013,12,24
811,2,1,0,0,1,1,410.0,2014,9,16
1066,6,0,0,0,1,1,3350.0,2013,4,13
19,3,1,0,1,1,3,3240.0,2013,3,27
922,1,1,0,0,4,1,2110.0,2014,3,3
622,6,0,0,0,1,3,75860.0,2015,1,10
962,4,1,0,0,3,1,260.0,2013,2,21
511,3,0,0,0,1,1,2060.0,2013,11,13
574,5,1,0,0,4,1,4400.0,2013,3,8
917,3,0,0,0,1,1,7240.0,2013,5,8
948,7,0,0,0,2,2,1430.0,2013,11,24
1096,4,0,0,0,1,3,1130.0,2013,6,27
120,5,1,0,0,4,1,2290.0,2013,5,3
899,6,0,0,0,4,1,2590.0,2014,4,19
309,3,0,0,0,4,1,8740.0,2014,6,25
31,6,0,0,0,4,3,9800.0,2013,6,29
991,6,0,0,0,1,1,1010.0,2013,12,7
37,4,0,0,1,3,1,4230.0,2013,8,8
675,5,0,0,0,1,1,2100.0,2013,1,18
358,1,1,0,0,1,1,2890.0,2013,7,1
917,3,0,0,0,1,1,7240.0,2015,6,24
944,5,0,0,0,3,1,1670.0,2015,6,26
293,6,0,0,0,3,3,140.0,2013,9,28
831,2,1,0,0,1,1,800.0,2013,7,2
494,6,0,0,0,2,1,1260.0,2013,8,24
37,2,0,0,0,3,1,4230.0,2014,1,14
1048,2,1,0,0,4,3,1860.0,2013,3,19
283,1,0,0,0,1,1,2260.0,2015,3,9
16,1,1,0,0,1,3,3270.0,2014,10,20
153,6,0,0,0,1,1,16240.0,2013,4,13
237,6,0,0,0,1,1,1420.0,2014,6,14
14,3,0,0,0,1,1,1300.0,2013,11,13
9,6,0,0,0,1,3,2030.0,2014,11,15
706,5,1,0,0,4,1,7830.0,2013,12,6
784,5,1,0,1,1,1,560.0,2013,10,25
35,4,0,0,0,4,3,7660.0,2014,9,25
230,1,0,0,0,4,3,6680.0,2013,2,25
185,3,0,0,0,4,3,1860.0,2014,4,9
43,6,0,0,0,4,1,4880.0,2014,4,26
299,3,1,0,0,4,3,38630.0,2013,8,14
797,2,1,0,0,1,1,2090.0,2015,3,3
323,6,0,0,0,4,3,8400.0,2013,5,25
1108,6,0,0,0,1,1,540.0,2014,1,18
613,6,0,0,0,3,1,250.0,2013,11,2
1115,2,0,0,0,4,3,5350.0,2013,1,15
389,5,1,0,0,1,3,6690.0,2015,4,17
677,2,0,0,1,4,1,1740.0,2015,4,7
800,4,1,0,0,4,1,2020.0,2014,11,13
286,3,1,0,0,1,1,1460.0,2013,3,6
974,3,0,0,1,1,1,150.0,2013,8,21
735,3,1,0,0,4,3,1920.0,2013,11,6
1048,6,0,0,0,4,3,1860.0,2013,4,27
859,6,0,0,0,3,1,21770.0,2014,3,29
333,3,1,0,0,1,3,3720.0,2015,1,28
595,1,1,0,0,3,3,1130.0,2013,2,18
989,4,1,0,0,1,1,1640.0,2014,1,9
1005,1,0,0,0,1,1,6480.0,2014,9,8
5,3,0,0,0,1,1,29910.0,2013,3,13
566,3,0,0,0,1,1,3620.0,2015,4,8
165,1,0,0,1,1,1,3720.0,2013,12,30
1093,5,0,0,0,3,3,10450.0,2015,3,27
643,3,0,0,0,1,1,230.0,2013,6,12
321,3,0,0,0,3,3,8140.0,2013,9,4
41,6,0,0,0,4,3,1180.0,2013,3,16
144,1,1,0,0,1,3,16570.0,2013,4,22
1106,6,0,0,0,1,3,5330.0,2014,11,1
64,5,1,0,0,4,3,22560.0,2015,6,5
774,2,1,0,0,1,3,640.0,2015,3,3
326,5,1,0,0,4,1,10070.0,2014,2,7
750,3,1,0,0,4,1,8670.0,2015,4,29
341,6,0,0,0,1,1,190.0,2014,12,27
445,4,0,0,0,1,1,240.0,2013,9,5
362,1,1,0,0,3,3,340.0,2014,3,17
601,3,1,0,0,4,1,8220.0,2015,3,4
506,4,0,0,0,1,1,1850.0,2013,2,14
986,2,1,0,0,1,1,620.0,2014,1,21
772,3,0,0,0,4,3,1850.0,2014,6,25
576,5,1,0,0,3,1,50.0,2015,1,9
120,2,0,0,1,4,1,2290.0,2013,4,2
69,1,1,0,0,3,3,1130.0,2013,8,26
402,5,1,0,0,3,3,5830.0,2014,6,20
729,5,0,0,0,3,3,8980.0,2015,5,15
942,5,0,0,1,4,3,6860.0,2014,8,15
380,1,1,0,0,1,1,2240.0,2014,12,15
689,4,1,0,0,4,1,15040.0,2015,2,19
877,3,0,0,1,1,3,29190.0,2013,10,16
1038,4,1,0,0,4,1,17290.0,2013,7,18
140,6,0,0,0,1,3,1090.0,2013,9,21
336,1,0,0,0,1,1,190.0,2014,9,22
658,2,1,0,0,4,3,520.0,2014,7,1
304,3,0,0,1,1,1,1950.0,2013,8,7
575,6,0,0,0,1,1,960.0,2013,10,19
401,1,1,0,0,1,3,9200.0,2013,11,4
846,2,1,0,0,1,3,8860.0,2014,12,16
602,6,0,0,0,1,1,2710.0,2014,5,10
1091,1,1,0,0,1,3,9990.0,2014,3,3
399,3,0,0,0,1,1,5360.0,2014,1,29
445,5,0,0,1,1,1,240.0,2015,7,24
28,5,1,0,0,1,1,1200.0,2014,7,4
521,6,0,0,0,4,1,18610.0,2014,11,15
16,4,0,0,0,1,3,3270.0,2014,1,16
164,6,0,0,0,1,1,1160.0,2013,12,28
147,4,1,0,1,4,3,8540.0,2013,10,24
943,4,1,0,0,4,3,18020.0,2015,2,5
905,1,1,0,0,1,1,90.0,2014,6,16
415,2,0,0,1,4,3,6910.0,2013,7,23
725,1,0,0,0,4,3,17540.0,2015,4,20
1008,5,1,0,0,1,3,30.0,2015,6,5
387,1,1,0,0,3,1,210.0,2014,12,1
989,6,0,0,0,1,1,1640.0,2013,4,6
671,3,0,0,0,1,3,2070.0,2015,3,11
715,6,0,0,0,1,1,14810.0,2014,4,12
697,5,0,0,0,4,1,3780.0,2014,3,28
838,2,1,0,0,4,3,6890.0,2013,10,8
689,1,1,0,0,4,1,15040.0,2013,9,9
929,4,1,0,0,1,3,4820.0,2014,6,19
610,4,1,0,0,1,1,660.0,2015,4,16
745,6,0,0,0,1,1,17650.0,2013,6,22
249,1,1,0,1,4,3,18010.0,2014,7,14
766,3,0,0,0,4,3,9820.0,2013,1,30
975,2,0,0,1,1,3,9630.0,2013,12,24
494,3,1,0,1,2,1,1260.0,2014,8,6
412,3,1,0,0,4,3,4460.0,2013,10,9
54,4,0,0,0,4,3,7170.0,2014,6,26
659,2,1,0,0,4,1,1590.0,2015,6,2
769,2,1,0,0,2,2,840.0,2013,3,5
1014,5,1,0,0,1,3,210.0,2013,12,6
301,3,1,0,0,1,3,4510.0,2014,11,26
763,2,0,0,0,4,3,32240.0,2014,8,26
468,4,1,0,0,3,3,5260.0,2013,8,29
819,3,1,0,0,1,3,720.0,2013,6,19
184,2,0,0,0,4,3,3560.0,2013,6,11
301,2,0,0,0,1,3,4510.0,2014,1,28
917,3,0,0,0,1,1,7240.0,2015,4,22
350,6,0,0,0,4,1,8880.0,2014,7,19
1064,4,0,0,0,1,3,420.0,2013,11,28
184,3,0,0,1,4,3,3560.0,2014,7,23
853,6,0,0,0,1,1,14040.0,2014,3,29
1039,5,0,0,0,1,3,70.0,2014,2,28
670,5,0,0,0,1,1,2060.0,2015,7,10
600,5,0,0,1,4,3,17340.0,2015,7,24
844,2,1,0,0,1,1,2030.0,2015,1,27
690,1,1,0,0,1,1,100.0,2015,6,15
837,2,1,0,0,1,3,14600.0,2014,11,11
455,3,1,0,0,4,3,7660.0,2013,3,6
635,2,0,0,1,1,1,27530.0,2014,8,12
168,2,1,0,0,1,1,12540.0,2013,3,19
106,5,1,0,0,1,1,1390.0,2013,2,22
440,1,0,0,0,4,1,3900.0,2014,2,10
1008,2,0,0,0,1,3,30.0,2015,1,20
48,5,0,0,0,1,1,1060.0,2013,3,1
613,2,0,0,0,3,1,250.0,2014,5,27
293,4,1,0,1,3,3,140.0,2013,10,10
600,6,0,0,0,4,3,17340.0,2014,9,20
293,6,0,0,0,3,3,140.0,2014,4,19
953,1,1,0,1,1,1,19830.0,2014,8,4
355,5,0,0,0,1,3,9720.0,2013,9,20
1098,1,0,0,0,1,1,1830.0,2015,7,6
610,2,1,0,0,1,1,660.0,2013,2,19
587,4,1,0,0,4,3,330.0,2014,5,22
31,1,1,0,0,4,3,9800.0,2015,1,12
507,4,0,0,0,1,3,9070.0,2014,11,20
603,4,1,0,0,1,1,340.0,2013,3,21
693,4,1,0,1,4,1,450.0,2014,4,17
1055,3,0,0,0,3,1,1980.0,2015,5,27
220,6,0,0,0,1,1,1000.0,2014,7,5
1006,2,1,0,0,3,3,3890.0,2014,10,21
190,4,1,0,0,1,1,1470.0,2015,4,16
147,6,0,0,0,4,3,8540.0,2014,2,22
1034,4,0,0,1,1,1,13750.0,2014,4,24
852,4,1,0,1,3,1,940.0,2014,1,9
1108,1,0,0,0,1,1,540.0,2013,6,24
426,1,0,0,0,1,1,250.0,2015,4,20
293,5,1,0,1,3,3,140.0,2015,7,31
379,6,0,0,0,4,1,6630.0,2015,2,7
1002,2,1,0,0,4,3,1130.0,2013,1,22
880,2,1,0,0,1,3,4570.0,2013,2,5
655,2,0,0,1,4,3,960.0,2013,8,6
326,2,1,0,0,4,1,10070.0,2013,10,22
463,2,1,0,0,1,1,4160.0,2013,12,3
66,3,0,0,0,4,1,7660.0,2014,11,19
53,3,0,0,1,1,3,30360.0,2015,7,22
37,2,0,0,0,3,1,4230.0,2015,5,26
911,4,1,0,0,1,3,16490.0,2014,5,8
749,6,0,0,0,1,1,3410.0,2014,4,12
1,5,1,0,0,3,1,1270.0,2013,7,5
975,2,0,0,0,1,3,9630.0,2013,4,16
480,6,0,0,0,1,1,300.0,2015,7,4
109,6,0,0,0,1,3,3300.0,2014,2,1
580,3,1,0,0,1,3,170.0,2014,6,4
427,6,0,0,0,1,3,70.0,2013,6,29
237,5,0,0,0,1,1,1420.0,2013,8,23
629,1,0,0,0,4,1,510.0,2015,6,8
772,6,0,0,0,4,3,1850.0,2014,8,16
883,3,1,0,0,1,1,3200.0,2013,11,6
201,6,0,0,0,4,1,20260.0,2013,2,16
1036,5,0,0,0,4,3,9560.0,2013,5,10
59,4,0,0,0,1,3,2840.0,2015,6,11
635,2,1,0,0,1,1,27530.0,2013,4,23
49,6,0,0,0,4,3,18010.0,2013,12,14
882,2,0,0,1,1,1,30.0,2013,8,20
443,4,1,0,0,4,1,11400.0,2015,3,5
438,4,1,0,0,4,3,1110.0,2014,3,20
662,3,1,0,0,4,1,1070.0,2013,4,10
1075,5,1,0,0,1,3,1410.0,2015,3,6
237,4,1,0,0,1,1,1420.0,2015,5,21
925,4,0,0,1,3,1,470.0,2013,1,3
574,4,1,0,0,4,1,4400.0,2014,10,2
733,6,0,0,0,2,2,860.0,2013,4,20
263,4,0,0,0,1,3,1140.0,2015,6,11
110,1,0,0,0,1,3,46590.0,2014,11,17
528,3,1,0,0,1,3,20620.0,2014,3,19
137,3,1,0,0,1,1,1730.0,2013,6,19
597,1,0,0,0,1,1,150.0,2014,1,13
85,7,0,0,0,2,1,1870.0,2014,7,13
152,1,1,0,0,1,1,1780.0,2015,5,4
566,2,0,0,1,1,1,3620.0,2015,7,21
94,2,1,0,1,4,3,14620.0,2014,7,15
520,5,1,0,0,1,3,6900.0,2013,9,13
1107,2,1,0,0,1,1,1400.0,2013,6,18
831,1,1,0,1,1,1,800.0,2014,7,28
769,5,0,0,0,2,2,840.0,2014,6,27
947,2,1,0,0,1,1,460.0,2014,10,21
1115,6,0,0,1,4,3,5350.0,2014,10,25
762,1,0,0,1,4,3,1280.0,2014,8,11
952,5,0,0,0,4,3,6300.0,2015,3,13
558,4,0,0,0,1,1,3000.0,2015,6,25
683,4,1,0,0,1,1,2850.0,2015,1,8
94,1,0,0,0,4,3,14620.0,2015,6,22
726,6,0,0,0,1,3,40540.0,2013,11,9
1070,1,0,0,0,3,3,400.0,2014,11,17
766,4,1,0,0,4,3,9820.0,2014,5,8
510,1,0,0,0,1,3,8260.0,2014,12,8
778,6,0,0,0,1,1,340.0,2014,3,22
121,3,1,0,0,1,1,3570.0,2015,5,6
647,3,1,0,0,1,3,7420.0,2014,4,2
74,2,1,0,0,1,1,330.0,2014,10,21
499,1,0,0,1,3,3,450.0,2013,12,30
321,6,0,0,0,3,3,8140.0,2015,6,6
132,1,1,0,0,4,3,1040.0,2013,9,23
472,1,1,0,1,3,3,5030.0,2014,7,14
731,4,1,0,1,1,1,15270.0,2014,7,17
836,4,0,0,0,1,1,2720.0,2014,6,26
358,5,0,0,0,1,1,2890.0,2015,2,13
619,2,0,0,1,1,1,1600.0,2013,12,31
591,4,1,0,0,1,3,3340.0,2014,10,9
690,3,1,0,0,1,1,100.0,2013,9,11
8,1,1,0,0,1,1,7520.0,2013,2,18
987,3,1,0,1,3,1,1690.0,2014,4,16
128,5,0,0,0,4,3,2000.0,2015,2,27
104,2,1,0,0,1,1,390.0,2014,11,11
875,6,0,0,0,4,1,5070.0,2013,4,20
509,6,0,0,0,1,1,4740.0,2013,5,11
631,2,0,0,0,4,3,2870.0,2014,11,18
310,6,0,0,0,1,3,2290.0,2014,3,15
1048,1,1,0,0,4,3,1860.0,2015,4,27
319,5,0,0,1,1,3,570.0,2015,5,15
62,3,0,0,0,1,1,2050.0,2014,3,26
592,3,0,0,0,1,1,2540.0,2014,8,27
545,6,0,0,0,1,3,5020.0,2014,8,16
299,3,0,0,0,4,3,38630.0,2013,10,30
716,3,1,0,0,4,1,3200.0,2013,3,6
107,1,0,0,0,1,1,1930.0,2014,5,26
437,4,1,1,0,3,3,430.0,2014,6,19
889,3,0,0,0,4,1,18670.0,2013,4,17
227,2,0,0,0,1,1,2370.0,2013,6,11
774,5,0,0,0,1,3,640.0,2014,9,12
787,1,1,0,0,3,3,3210.0,2014,6,2
549,6,0,0,0,1,3,2330.0,2014,7,12
972,3,0,0,0,1,1,14960.0,2014,12,10
411,1,0,0,0,4,3,8460.0,2013,11,25
525,6,0,0,0,4,3,1870.0,2014,6,7
879,4,0,0,1,4,1,75860.0,2013,1,3
728,3,0,0,0,4,1,13990.0,2014,7,9
332,5,1,0,0,1,1,1840.0,2013,2,22
2,5,1,0,0,1,1,570.0,2014,11,28
752,3,1,0,0,1,1,970.0,2013,10,9
339,5,1,0,0,1,3,2280.0,2013,5,17
414,5,1,0,0,4,3,6210.0,2013,6,21
261,2,0,0,0,4,3,15340.0,2013,6,25
466,5,1,0,0,1,3,3110.0,2014,8,22
752,2,1,0,0,1,1,970.0,2013,6,4
271,5,0,0,0,1,1,420.0,2013,7,12
450,5,0,0,0,3,1,5780.0,2014,2,14
104,6,0,0,0,1,1,390.0,2015,2,7
969,3,1,0,0,1,3,600.0,2014,5,7
365,4,0,0,0,3,1,2410.0,2014,1,16
209,3,1,0,0,1,3,11680.0,2015,5,20
1096,3,0,0,0,1,3,1130.0,2014,4,9
726,4,1,0,0,1,3,40540.0,2013,12,19
273,1,0,0,0,1,3,8480.0,2014,1,13
727,2,1,0,0,1,1,2050.0,2013,2,19
169,2,1,0,0,4,1,980.0,2014,6,3
1061,5,1,0,0,4,3,8110.0,2013,6,21
84,3,0,0,0,1,3,11810.0,2014,4,9
688,1,1,0,0,1,1,18760.0,2014,2,17
805,2,1,0,1,4,1,24770.0,2013,8,13
868,4,0,0,1,4,3,1360.0,2013,7,25
535,2,0,0,0,1,1,3570.0,2015,4,21
100,2,0,0,1,4,1,17930.0,2013,4,2
1070,2,1,0,0,3,3,400.0,2015,3,17
721,3,1,0,0,1,3,3590.0,2014,1,8
34,3,0,0,0,3,1,2240.0,2014,2,12
522,6,0,0,0,4,3,7160.0,2014,3,1
889,2,1,0,0,4,1,18670.0,2014,12,16
560,2,0,0,0,3,3,1910.0,2013,9,17
710,1,1,0,1,4,1,1500.0,2013,9,9
3,1,0,0,1,1,1,14130.0,2015,7,6
514,5,1,0,1,3,3,1200.0,2013,8,2
685,1,0,0,0,1,1,650.0,2015,5,11
427,1,0,0,0,1,3,70.0,2015,7,20
991,5,0,0,0,1,1,1010.0,2013,9,6
1042,6,0,0,0,1,1,3440.0,2014,8,30
723,6,0,0,0,4,3,5650.0,2013,3,30
526,3,0,0,0,1,1,120.0,2015,6,24
588,2,1,0,0,4,3,15720.0,2015,1,13
1051,6,0,0,0,3,1,200.0,2015,5,16
981,2,0,0,0,4,3,2620.0,2013,3,12
326,5,0,0,0,4,1,10070.0,2013,11,15
145,4,0,0,0,1,1,280.0,2015,7,23
1082,1,1,0,0,3,1,440.0,2014,3,31
529,4,1,0,0,4,3,12920.0,2013,2,21
833,1,1,0,0,4,3,3290.0,2013,2,18
738,2,1,0,0,4,3,5980.0,2014,12,2
561,4,1,0,0,4,1,14300.0,2014,12,4
1083,1,0,0,1,4,3,11540.0,2013,7,8
178,5,0,0,0,4,1,1710.0,2015,7,10
683,4,1,0,0,1,1,2850.0,2014,6,19
647,6,0,0,0,1,3,7420.0,2013,2,23
967,6,0,0,0,1,3,3560.0,2013,3,9
809,5,0,0,1,1,1,12770.0,2014,10,17
122,7,0,0,0,1,3,58260.0,2013,6,2
320,6,0,0,0,1,3,210.0,2013,10,26
892,5,0,0,0,1,1,19370.0,2013,12,13
900,2,1,0,0,1,1,3920.0,2013,2,5
203,1,0,0,0,3,3,490.0,2014,5,26
637,4,0,0,0,4,3,9790.0,2013,12,12
1111,3,0,0,0,1,1,1900.0,2013,11,13
157,5,1,0,0,1,3,2950.0,2013,6,21
137,3,1,0,1,1,1,1730.0,2013,5,29
285,5,1,0,0,1,1,2410.0,2013,11,8
1031,2,0,0,0,4,1,590.0,2014,12,9
950,4,0,0,1,1,1,8460.0,2013,4,4
390,6,0,0,0,1,3,1600.0,2015,3,14
89,5,1,0,0,1,1,2380.0,2013,1,11
870,3,0,0,0,1,1,780.0,2014,6,11
1109,5,0,0,0,3,1,3490.0,2013,3,1
1074,6,0,0,0,3,3,3330.0,2014,7,26
606,5,0,0,0,1,1,2260.0,2013,8,9
1077,3,0,0,0,1,1,3750.0,2015,2,11
1066,3,1,0,0,1,1,3350.0,2013,10,9
677,4,0,0,1,4,1,1740.0,2013,1,3
1065,3,0,0,0,1,1,1290.0,2013,7,24
918,4,1,0,0,1,3,18710.0,2013,7,4
114,3,1,0,1,3,1,4510.0,2014,8,6
1069,4,0,0,0,1,3,18050.0,2014,5,15
675,4,0,0,0,1,1,2100.0,2014,11,20
104,3,0,0,1,1,1,390.0,2015,4,8
770,3,1,0,0,1,3,100.0,2013,12,18
720,6,0,0,0,1,3,15320.0,2015,2,21
197,1,1,0,0,3,1,4210.0,2013,6,17
379,5,1,0,1,4,1,6630.0,2014,4,4
489,3,1,0,0,1,1,14960.0,2014,10,1
303,1,0,0,0,1,1,15430.0,2014,5,26
223,2,0,0,0,4,3,2920.0,2013,12,10
815,1,1,0,0,1,1,590.0,2013,11,18
582,4,0,0,0,1,1,120.0,2014,5,15
627,4,1,0,1,3,3,3970.0,2013,1,10
381,3,0,0,0,1,1,1800.0,2013,9,18
914,4,1,0,0,3,3,2640.0,2014,9,18
402,1,1,0,0,3,3,5830.0,2013,1,7
465,4,1,0,0,4,3,10890.0,2014,2,6
236,6,0,0,0,1,1,1000.0,2015,6,27
433,2,1,0,0,1,3,30030.0,2015,5,19
432,3,0,0,0,1,1,810.0,2015,6,24
468,2,0,0,0,3,3,5260.0,2014,9,23
837,4,0,0,0,1,3,14600.0,2015,3,12
872,2,0,0,1,1,3,3860.0,2013,12,31
871,4,0,0,1,4,3,10620.0,2013,1,3
953,5,1,0,0,1,1,19830.0,2013,5,17
829,1,0,0,0,3,1,110.0,2013,2,25
2,1,1,0,1,1,1,570.0,2015,2,2
570,4,1,0,0,1,1,180.0,2015,1,29
963,4,0,0,1,1,3,23620.0,2015,2,12
761,5,1,0,0,1,1,2390.0,2014,3,7
302,3,0,0,0,4,3,2190.0,2013,6,26
1030,2,0,0,0,1,1,36410.0,2015,5,26
739,3,0,0,1,4,3,2770.0,2015,5,27
732,7,0,0,0,1,3,35280.0,2014,4,27
585,6,0,0,0,4,3,440.0,2015,6,27
323,3,0,0,0,4,3,8400.0,2015,4,22
704,3,0,0,0,4,3,1910.0,2015,6,24
355,3,0,0,0,1,3,9720.0,2013,12,11
470,4,1,0,0,1,3,50.0,2013,11,7
418,4,0,0,0,1,1,1060.0,2013,10,17
721,1,0,0,0,1,3,3590.0,2015,3,9
869,1,1,0,0,3,1,230.0,2013,5,27
563,2,1,0,0,1,1,700.0,2015,3,17
980,3,0,0,0,1,1,4420.0,2014,9,10
515,6,0,0,0,4,3,11260.0,2014,7,26
53,3,0,0,0,1,3,30360.0,2013,3,13
364,6,0,0,0,1,3,13620.0,2013,12,21
552,3,1,0,0,1,1,4260.0,2015,1,14
424,5,1,0,0,4,3,1250.0,2013,3,8
257,2,1,0,0,1,1,420.0,2015,4,14
595,2,0,0,0,3,3,1130.0,2013,12,10
946,4,0,0,0,1,1,2220.0,2014,7,10
944,1,0,0,0,3,1,1670.0,2015,7,20
590,6,0,0,0,4,3,4520.0,2014,1,11
892,4,0,0,0,1,1,19370.0,2014,9,25
853,1,1,0,0,1,1,14040.0,2013,12,16
904,2,0,0,0,4,3,570.0,2013,11,26
154,2,0,0,1,4,3,16420.0,2014,12,30
1040,3,1,0,0,1,1,4030.0,2014,11,5
58,6,0,0,0,1,3,7340.0,2013,4,6
926,2,1,0,0,4,3,5150.0,2013,3,19
786,5,1,0,0,1,1,290.0,2014,11,28
1047,1,1,0,0,1,1,3750.0,2013,9,23
419,6,0,0,0,3,1,1620.0,2013,4,27
443,2,0,0,1,4,1,11400.0,2014,8,12
378,6,0,0,0,1,3,2140.0,2015,6,13
655,4,0,0,0,4,3,960.0,2014,3,13
641,5,1,0,1,1,3,610.0,2014,7,18
631,2,0,0,0,4,3,2870.0,2015,5,12
374,4,1,0,0,1,1,1150.0,2015,3,5
1098,1,0,0,0,1,1,1830.0,2014,2,10
175,2,0,0,0,3,1,4130.0,2014,12,9
745,2,1,0,0,1,1,17650.0,2014,2,4
193,4,1,0,0,1,1,520.0,2013,1,10
936,2,0,0,1,1,1,580.0,2013,4,2
700,1,0,0,0,1,3,830.0,2014,1,13
314,1,1,0,0,1,1,3560.0,2014,12,15
880,6,0,0,0,1,3,4570.0,2014,8,2
535,4,1,0,0,1,1,3570.0,2014,2,20
18,5,1,0,0,4,3,13840.0,2013,5,17
1087,5,1,0,0,4,3,2210.0,2013,1,11
572,2,1,0,0,4,3,9230.0,2014,2,18
955,3,0,0,0,4,3,1690.0,2015,3,25
667,3,1,0,0,4,3,2870.0,2013,8,14
991,2,0,0,0,1,1,1010.0,2014,2,25
1049,1,0,0,0,1,1,370.0,2013,7,8
419,1,1,0,0,3,1,1620.0,2014,3,31
392,6,0,0,0,1,1,2120.0,2014,5,3
706,6,0,0,0,4,1,7830.0,2013,3,30
915,1,1,0,0,4,3,650.0,2013,3,4
1043,5,1,0,0,3,1,420.0,2013,5,3
624,2,1,0,1,1,3,6920.0,2014,7,15
88,2,0,0,1,1,1,10690.0,2015,2,10
1022,5,1,0,0,1,3,1520.0,2013,4,26
519,6,0,0,0,3,3,2510.0,2015,7,25
1081,2,1,0,0,2,1,400.0,2015,6,2
494,1,0,0,0,2,1,1260.0,2013,8,19
195,1,1,0,0,1,3,220.0,2014,5,5
479,5,1,0,0,1,1,320.0,2013,10,11
371,5,0,0,0,4,3,1970.0,2014,4,11
96,4,0,0,0,1,1,8780.0,2014,10,16
211,2,1,0,0,1,3,350.0,2015,3,17
210,2,1,0,0,4,1,970.0,2014,11,4
425,1,1,0,0,4,3,1460.0,2014,2,3
756,4,0,0,0,1,3,50.0,2015,1,22
808,6,0,0,0,1,1,18620.0,2013,10,19
191,4,0,0,0,1,1,1100.0,2013,1,31
213,3,1,0,0,4,3,4030.0,2014,4,2
46,1,0,0,0,3,1,1200.0,2013,3,11
648,2,1,0,0,4,1,2130.0,2013,12,3
548,5,1,0,0,4,3,3760.0,2013,5,17
156,6,0,0,0,1,1,2020.0,2014,8,2
908,2,1,0,0,1,1,1980.0,2013,3,19
648,2,1,0,0,4,1,2130.0,2014,10,7
835,6,0,0,0,1,1,2890.0,2013,4,27
757,6,0,0,0,1,3,3450.0,2013,9,28
723,4,0,0,0,4,3,5650.0,2013,2,14
96,2,0,0,1,1,1,8780.0,2014,2,25
578,6,0,0,0,4,1,12700.0,2014,7,19
